,game_id,team_abbrev,opponent_abbrev,team_score,opponent_score,win
1800,202105030MEM,MEM,NYK,104,118,False
1801,202105030MEM,NYK,MEM,118,104,True
1802,202105030NOP,NOP,GSW,108,123,False
1803,202105030NOP,GSW,NOP,123,108,True
1804,202105030UTA,UTA,SAS,110,99,True
1805,202105030UTA,SAS,UTA,99,110,False
1806,202105030WAS,WAS,IND,154,141,True
1807,202105030WAS,IND,WAS,141,154,False
1808,202105040CLE,CLE,PHO,118,134,False
1809,202105040CLE,PHO,CLE,134,118,True
1810,202105040DET,DET,CHO,99,102,False
1811,202105040DET,CHO,DET,102,99,True
1812,202105040LAC,TOR,LAC,100,105,False
1813,202105040LAC,LAC,TOR,105,100,True
1814,202105040MIA,MIA,DAL,113,127,False
1815,202105040MIA,DAL,MIA,127,113,True
1816,202105040MIL,MIL,BRK,124,118,True
1817,202105040MIL,BRK,MIL,118,124,False
1818,202105040NOP,NOP,GSW,108,103,True
1819,202105040NOP,GSW,NOP,103,108,False
1820,202105040OKC,SAC,OKC,103,99,True
1821,202105040OKC,OKC,SAC,99,103,False
1822,202105050ATL,PHO,ATL,103,135,False
1823,202105050ATL,ATL,PHO,135,103,True
1824,202105050CLE,CLE,POR,105,141,False
1825,202105050CLE,POR,CLE,141,105,True
1826,202105050DEN,DEN,NYK,113,97,True
1827,202105050DEN,NYK,DEN,97,113,False
1828,202105050HOU,HOU,PHI,115,135,False
1829,202105050HOU,PHI,HOU,135,115,True
1830,202105050IND,IND,SAC,93,104,False
1831,202105050IND,SAC,IND,104,93,True
1832,202105050MIL,WAS,MIL,134,135,False
1833,202105050MIL,MIL,WAS,135,134,True
1834,202105050MIN,MEM,MIN,139,135,True
1835,202105050MIN,MIN,MEM,135,139,False
1836,202105050ORL,BOS,ORL,132,96,True
1837,202105050ORL,ORL,BOS,96,132,False
1838,202105050UTA,UTA,SAS,126,94,True
1839,202105050UTA,SAS,UTA,94,126,False
1840,202105060CHO,CHI,CHO,120,99,True
1841,202105060CHO,CHO,CHI,99,120,False
1842,202105060DAL,DAL,BRK,113,109,True
1843,202105060DAL,BRK,DAL,109,113,False
1844,202105060DET,MEM,DET,97,111,False
1845,202105060DET,DET,MEM,111,97,True
1846,202105060GSW,OKC,GSW,97,118,False
1847,202105060GSW,GSW,OKC,118,97,True
1848,202105060IND,ATL,IND,126,133,False
1849,202105060IND,IND,ATL,133,126,True
1850,202105060LAC,LAL,LAC,94,118,False
1851,202105060LAC,LAC,LAL,118,94,True
1852,202105060TOR,TOR,WAS,129,131,False
1853,202105060TOR,WAS,TOR,131,129,True
1854,202105070CHI,BOS,CHI,99,121,False
1855,202105070CHI,CHI,BOS,121,99,True
1856,202105070CHO,ORL,CHO,112,122,False
1857,202105070CHO,CHO,ORL,122,112,True
1858,202105070DAL,DAL,CLE,110,90,True
1859,202105070DAL,CLE,DAL,90,110,False
1860,202105070MIA,MIA,MIN,121,112,True
1861,202105070MIA,MIN,MIA,112,121,False
1862,202105070MIL,HOU,MIL,133,141,False
1863,202105070MIL,MIL,HOU,141,133,True
1864,202105070PHI,NOP,PHI,107,109,False
1865,202105070PHI,PHI,NOP,109,107,True
1866,202105070PHO,PHO,NYK,128,105,True
1867,202105070PHO,NYK,PHO,105,128,False
1868,202105070POR,POR,LAL,106,101,True
1869,202105070POR,LAL,POR,101,106,False
1870,202105070SAC,SAC,SAS,104,113,False
1871,202105070SAC,SAS,SAC,113,104,True
1872,202105070UTA,UTA,DEN,127,120,True
1873,202105070UTA,DEN,UTA,120,127,False
1874,202105080DEN,DEN,BRK,119,125,False
1875,202105080DEN,BRK,DEN,125,119,True
1876,202105080GSW,OKC,GSW,97,136,False
1877,202105080GSW,GSW,OKC,136,97,True
1878,202105080IND,WAS,IND,133,132,True
1879,202105080IND,IND,WAS,132,133,False
1880,202105080PHI,DET,PHI,104,118,False
1881,202105080PHI,PHI,DET,118,104,True
1882,202105080POR,SAS,POR,102,124,False
1883,202105080POR,POR,SAS,124,102,True
1884,202105080TOR,TOR,MEM,99,109,False
1885,202105080TOR,MEM,TOR,109,99,True
1886,202105080UTA,HOU,UTA,116,124,False
1887,202105080UTA,UTA,HOU,124,116,True
1888,202105090BOS,BOS,MIA,124,130,False
1889,202105090BOS,MIA,BOS,130,124,True
1890,202105090CHO,CHO,NOP,110,112,False
1891,202105090CHO,NOP,CHO,112,110,True
1892,202105090CLE,DAL,CLE,124,97,True
1893,202105090CLE,CLE,DAL,97,124,False
1894,202105090DET,DET,CHI,96,108,False
1895,202105090DET,CHI,DET,108,96,True
1896,202105090LAC,NYK,LAC,106,100,True
1897,202105090LAC,LAC,NYK,100,106,False
1898,202105090LAL,PHO,LAL,110,123,False
1899,202105090LAL,LAL,PHO,123,110,True
1900,202105090ORL,MIN,ORL,128,96,True
1901,202105090ORL,ORL,MIN,96,128,False
1902,202105090SAC,SAC,OKC,126,98,True
1903,202105090SAC,OKC,SAC,98,126,False
1904,202105100ATL,ATL,WAS,125,124,True
1905,202105100ATL,WAS,ATL,124,125,False
1906,202105100CLE,IND,CLE,111,102,True
1907,202105100CLE,CLE,IND,102,111,False
1908,202105100GSW,UTA,GSW,116,119,False
1909,202105100GSW,GSW,UTA,119,116,True
1910,202105100MEM,NOP,MEM,110,115,False
1911,202105100MEM,MEM,NOP,115,110,True
1912,202105100POR,HOU,POR,129,140,False
1913,202105100POR,POR,HOU,140,129,True
1914,202105100SAS,MIL,SAS,125,146,False
1915,202105100SAS,SAS,MIL,146,125,True
1916,202105110BOS,MIA,BOS,129,121,True
1917,202105110BOS,BOS,MIA,121,129,False
1918,202105110CHI,CHI,BRK,107,115,False
1919,202105110CHI,BRK,CHI,115,107,True
1920,202105110CHO,DEN,CHO,117,112,True
1921,202105110CHO,CHO,DEN,112,117,False
1922,202105110DET,DET,MIN,100,119,False
1923,202105110DET,MIN,DET,119,100,True
1924,202105110GSW,PHO,GSW,116,122,False
1925,202105110GSW,GSW,PHO,122,116,True
1926,202105110IND,IND,PHI,103,94,True
1927,202105110IND,PHI,IND,94,103,False
1928,202105110LAL,LAL,NYK,101,99,True
1929,202105110LAL,NYK,LAL,99,101,False
1930,202105110MEM,MEM,DAL,133,104,True
1931,202105110MEM,DAL,MEM,104,133,False
1932,202105110MIL,MIL,ORL,114,102,True
1933,202105110MIL,ORL,MIL,102,114,False
1934,202105110SAC,OKC,SAC,106,122,False
1935,202105110SAC,SAC,OKC,122,106,True
1936,202105110TOR,TOR,LAC,96,115,False
1937,202105110TOR,LAC,TOR,115,96,True
1938,202105120ATL,ATL,WAS,120,116,True
1939,202105120ATL,WAS,ATL,116,120,False
1940,202105120BRK,SAS,BRK,116,128,False
1941,202105120BRK,BRK,SAS,128,116,True
1942,202105120CLE,CLE,BOS,102,94,True
1943,202105120CLE,BOS,CLE,94,102,False
1944,202105120DAL,DAL,NOP,125,107,True
1945,202105120DAL,NOP,DAL,107,125,False
1946,202105120LAL,LAL,HOU,124,122,True
1947,202105120LAL,HOU,LAL,122,124,False
1948,202105120UTA,UTA,POR,98,105,False
1949,202105120UTA,POR,UTA,105,98,True
1950,202105130ATL,ATL,ORL,116,93,True
1951,202105130ATL,ORL,ATL,93,116,False
1952,202105130CHI,CHI,TOR,114,102,True
1953,202105130CHI,TOR,CHI,102,114,False
1954,202105130CHO,CHO,LAC,90,113,False
1955,202105130CHO,LAC,CHO,113,90,True
1956,202105130IND,MIL,IND,142,133,True
1957,202105130IND,IND,MIL,133,142,False
1958,202105130MEM,MEM,SAC,116,110,True
1959,202105130MEM,SAC,MEM,110,116,False
1960,202105130MIA,MIA,PHI,106,94,True
1961,202105130MIA,PHI,MIA,94,106,False
1962,202105130MIN,MIN,DEN,103,114,False
1963,202105130MIN,DEN,MIN,114,103,True
1964,202105130NYK,SAS,NYK,98,102,False
1965,202105130NYK,NYK,SAS,102,98,True
1966,202105130PHO,PHO,POR,118,117,True
1967,202105130PHO,POR,PHO,117,118,False
1968,202105140DAL,DAL,TOR,114,110,True
1969,202105140DAL,TOR,DAL,110,114,False
1970,202105140DET,DEN,DET,104,91,True
1971,202105140DET,DET,DEN,91,104,False
1972,202105140GSW,NOP,GSW,122,125,False
1973,202105140GSW,GSW,NOP,125,122,True
1974,202105140HOU,HOU,LAC,122,115,True
1975,202105140HOU,LAC,HOU,115,122,False
1976,202105140MEM,MEM,SAC,107,106,True
1977,202105140MEM,SAC,MEM,106,107,False
1978,202105140OKC,OKC,UTA,93,109,False
1979,202105140OKC,UTA,OKC,109,93,True
1980,202105140PHI,ORL,PHI,97,122,False
1981,202105140PHI,PHI,ORL,122,97,True
1982,202105140WAS,WAS,CLE,120,105,True
1983,202105140WAS,CLE,WAS,105,120,False
1984,202105150BRK,BRK,CHI,105,91,True
1985,202105150BRK,CHI,BRK,91,105,False
1986,202105150IND,LAL,IND,122,115,True
1987,202105150IND,IND,LAL,115,122,False
1988,202105150MIL,MIL,MIA,122,108,True
1989,202105150MIL,MIA,MIL,108,122,False
1990,202105150MIN,MIN,BOS,108,124,False
1991,202105150MIN,BOS,MIN,124,108,True
1992,202105150NYK,NYK,CHO,118,109,True
1993,202105150NYK,CHO,NYK,109,118,False
1994,202105150SAS,PHO,SAS,140,103,True
1995,202105150SAS,SAS,PHO,103,140,False
1996,202105160ATL,ATL,HOU,124,95,True
1997,202105160ATL,HOU,ATL,95,124,False
1998,202105160BRK,BRK,CLE,123,109,True
1999,202105160BRK,CLE,BRK,109,123,False
2000,202105160CHI,CHI,MIL,118,112,True
2001,202105160CHI,MIL,CHI,112,118,False
2002,202105160DET,MIA,DET,120,107,True
2003,202105160DET,DET,MIA,107,120,False
2004,202105160GSW,GSW,MEM,113,101,True
2005,202105160GSW,MEM,GSW,101,113,False
2006,202105160MIN,DAL,MIN,121,136,False
2007,202105160MIN,MIN,DAL,136,121,True
2008,202105160NOP,LAL,NOP,110,98,True
2009,202105160NOP,NOP,LAL,98,110,False
2010,202105160NYK,NYK,BOS,96,92,True
2011,202105160NYK,BOS,NYK,92,96,False
2012,202105160OKC,OKC,LAC,117,112,True
2013,202105160OKC,LAC,OKC,112,117,False
2014,202105160PHI,PHI,ORL,128,117,True
2015,202105160PHI,ORL,PHI,117,128,False
2016,202105160POR,POR,DEN,132,116,True
2017,202105160POR,DEN,POR,116,132,False
2018,202105160SAC,SAC,UTA,99,121,False
2019,202105160SAC,UTA,SAC,121,99,True
2020,202105160SAS,SAS,PHO,121,123,False
2021,202105160SAS,PHO,SAS,123,121,True
2022,202105160TOR,TOR,IND,113,125,False
2023,202105160TOR,IND,TOR,125,113,True
2024,202105160WAS,CHO,WAS,110,115,False
2025,202105160WAS,WAS,CHO,115,110,True
2026,202105180BOS,BOS,WAS,118,100,True
2027,202105180BOS,WAS,BOS,100,118,False
2028,202105180IND,CHO,IND,117,144,False
2029,202105180IND,IND,CHO,144,117,True
2030,202105190LAL,GSW,LAL,100,103,False
2031,202105190LAL,LAL,GSW,103,100,True
2032,202105190MEM,MEM,SAS,100,96,True
2033,202105190MEM,SAS,MEM,96,100,False
2034,202105200WAS,IND,WAS,115,142,False
2035,202105200WAS,WAS,IND,142,115,True
2036,202105210GSW,MEM,GSW,117,112,True
2037,202105210GSW,GSW,MEM,112,117,False
2038,202105220BRK,BRK,BOS,104,93,True
2039,202105220BRK,BOS,BRK,93,104,False
2040,202105220DEN,POR,DEN,123,109,True
2041,202105220DEN,DEN,POR,109,123,False
2042,202105220LAC,DAL,LAC,113,103,True
2043,202105220LAC,LAC,DAL,103,113,False
2044,202105220MIL,MIL,MIA,109,107,True
2045,202105220MIL,MIA,MIL,107,109,False
2046,202105230NYK,NYK,ATL,105,107,False
2047,202105230NYK,ATL,NYK,107,105,True
2048,202105230PHI,PHI,WAS,125,118,True
2049,202105230PHI,WAS,PHI,118,125,False
2050,202105230PHO,PHO,LAL,99,90,True
2051,202105230PHO,LAL,PHO,90,99,False
2052,202105230UTA,MEM,UTA,112,109,True
2053,202105230UTA,UTA,MEM,109,112,False
2054,202105240DEN,POR,DEN,109,128,False
2055,202105240DEN,DEN,POR,128,109,True
2056,202105240MIL,MIL,MIA,132,98,True
2057,202105240MIL,MIA,MIL,98,132,False
2058,202105250BRK,BOS,BRK,108,130,False
2059,202105250BRK,BRK,BOS,130,108,True
2060,202105250LAC,DAL,LAC,127,121,True
2061,202105250LAC,LAC,DAL,121,127,False
2062,202105250PHO,LAL,PHO,109,102,True
2063,202105250PHO,PHO,LAL,102,109,False
2064,202105260NYK,ATL,NYK,92,101,False
2065,202105260NYK,NYK,ATL,101,92,True
2066,202105260PHI,WAS,PHI,95,120,False
2067,202105260PHI,PHI,WAS,120,95,True
2068,202105260UTA,UTA,MEM,141,129,True
2069,202105260UTA,MEM,UTA,129,141,False
2070,202105270LAL,LAL,PHO,109,95,True
2071,202105270LAL,PHO,LAL,95,109,False
2072,202105270MIA,MIA,MIL,84,113,False
2073,202105270MIA,MIL,MIA,113,84,True
2074,202105270POR,POR,DEN,115,120,False
2075,202105270POR,DEN,POR,120,115,True
2076,202105280ATL,ATL,NYK,105,94,True
2077,202105280ATL,NYK,ATL,94,105,False
2078,202105280BOS,BOS,BRK,125,119,True
2079,202105280BOS,BRK,BOS,119,125,False
2080,202105280DAL,DAL,LAC,108,118,False
2081,202105280DAL,LAC,DAL,118,108,True
2082,202105290MEM,MEM,UTA,111,121,False
2083,202105290MEM,UTA,MEM,121,111,True
2084,202105290MIA,MIA,MIL,103,120,False
2085,202105290MIA,MIL,MIA,120,103,True
2086,202105290POR,POR,DEN,115,95,True
2087,202105290POR,DEN,POR,95,115,False
2088,202105290WAS,WAS,PHI,103,132,False
2089,202105290WAS,PHI,WAS,132,103,True
2090,202105300ATL,NYK,ATL,96,113,False
2091,202105300ATL,ATL,NYK,113,96,True
2092,202105300BOS,BOS,BRK,126,141,False
2093,202105300BOS,BRK,BOS,141,126,True
2094,202105300DAL,LAC,DAL,106,81,True
2095,202105300DAL,DAL,LAC,81,106,False
2096,202105300LAL,LAL,PHO,92,100,False
2097,202105300LAL,PHO,LAL,100,92,True
2098,202105310MEM,MEM,UTA,113,120,False
2099,202105310MEM,UTA,MEM,120,113,True
2100,202105310WAS,PHI,WAS,114,122,False
2101,202105310WAS,WAS,PHI,122,114,True
2102,202106010BRK,BOS,BRK,109,123,False
2103,202106010BRK,BRK,BOS,123,109,True
2104,202106010DEN,DEN,POR,147,140,True
2105,202106010DEN,POR,DEN,140,147,False
2106,202106010PHO,LAL,PHO,85,115,False
2107,202106010PHO,PHO,LAL,115,85,True
2108,202106020LAC,LAC,DAL,100,105,False
2109,202106020LAC,DAL,LAC,105,100,True
2110,202106020NYK,NYK,ATL,89,103,False
2111,202106020NYK,ATL,NYK,103,89,True
2112,202106020PHI,WAS,PHI,112,129,False
2113,202106020PHI,PHI,WAS,129,112,True
2114,202106020UTA,UTA,MEM,126,110,True
2115,202106020UTA,MEM,UTA,110,126,False
2116,202106030LAL,LAL,PHO,100,113,False
2117,202106030LAL,PHO,LAL,113,100,True
2118,202106030POR,POR,DEN,115,126,False
2119,202106030POR,DEN,POR,126,115,True
2120,202106040DAL,DAL,LAC,97,104,False
2121,202106040DAL,LAC,DAL,104,97,True
2122,202106050BRK,BRK,MIL,115,107,True
2123,202106050BRK,MIL,BRK,107,115,False
2124,202106060LAC,DAL,LAC,111,126,False
2125,202106060LAC,LAC,DAL,126,111,True
2126,202106060PHI,ATL,PHI,128,124,True
2127,202106060PHI,PHI,ATL,124,128,False
2128,202106070BRK,MIL,BRK,86,125,False
2129,202106070BRK,BRK,MIL,125,86,True
2130,202106070PHO,PHO,DEN,122,105,True
2131,202106070PHO,DEN,PHO,105,122,False
2132,202106080PHI,ATL,PHI,102,118,False
2133,202106080PHI,PHI,ATL,118,102,True
2134,202106080UTA,UTA,LAC,112,109,True
2135,202106080UTA,LAC,UTA,109,112,False
2136,202106090PHO,DEN,PHO,98,123,False
2137,202106090PHO,PHO,DEN,123,98,True
2138,202106100MIL,MIL,BRK,86,83,True
2139,202106100MIL,BRK,MIL,83,86,False
2140,202106100UTA,UTA,LAC,117,111,True
2141,202106100UTA,LAC,UTA,111,117,False
2142,202106110ATL,PHI,ATL,127,111,True
2143,202106110ATL,ATL,PHI,111,127,False
2144,202106110DEN,DEN,PHO,102,116,False
2145,202106110DEN,PHO,DEN,116,102,True
2146,202106120LAC,LAC,UTA,132,106,True
2147,202106120LAC,UTA,LAC,106,132,False
2148,202106130DEN,PHO,DEN,125,118,True
2149,202106130DEN,DEN,PHO,118,125,False
2150,202106130MIL,MIL,BRK,107,96,True
2151,202106130MIL,BRK,MIL,96,107,False
2152,202106140ATL,ATL,PHI,103,100,True
2153,202106140ATL,PHI,ATL,100,103,False
2154,202106140LAC,UTA,LAC,104,118,False
2155,202106140LAC,LAC,UTA,118,104,True
2156,202106150BRK,MIL,BRK,108,114,False
2157,202106150BRK,BRK,MIL,114,108,True
2158,202106160PHI,ATL,PHI,109,106,True
2159,202106160PHI,PHI,ATL,106,109,False
2160,202106160UTA,LAC,UTA,119,111,True
2161,202106160UTA,UTA,LAC,111,119,False
2162,202106170MIL,MIL,BRK,104,89,True
2163,202106170MIL,BRK,MIL,89,104,False
2164,202106180ATL,PHI,ATL,104,99,True
2165,202106180ATL,ATL,PHI,99,104,False
2166,202106180LAC,UTA,LAC,119,131,False
2167,202106180LAC,LAC,UTA,131,119,True
2168,202106190BRK,BRK,MIL,111,115,False
2169,202106190BRK,MIL,BRK,115,111,True
2170,202106200PHI,PHI,ATL,96,103,False
2171,202106200PHI,ATL,PHI,103,96,True
2172,202106200PHO,PHO,LAC,120,114,True
2173,202106200PHO,LAC,PHO,114,120,False
2174,202106220PHO,PHO,LAC,104,103,True
2175,202106220PHO,LAC,PHO,103,104,False
2176,202106230MIL,ATL,MIL,116,113,True
2177,202106230MIL,MIL,ATL,113,116,False
2178,202106240LAC,LAC,PHO,106,92,True
2179,202106240LAC,PHO,LAC,92,106,False
2180,202106250MIL,ATL,MIL,91,125,False
2181,202106250MIL,MIL,ATL,125,91,True
2182,202106260LAC,PHO,LAC,84,80,True
2183,202106260LAC,LAC,PHO,80,84,False
2184,202106270ATL,MIL,ATL,113,102,True
2185,202106270ATL,ATL,MIL,102,113,False
2186,202106280PHO,LAC,PHO,116,102,True
2187,202106280PHO,PHO,LAC,102,116,False
2188,202106290ATL,MIL,ATL,88,110,False
2189,202106290ATL,ATL,MIL,110,88,True
2190,202106300LAC,PHO,LAC,130,103,True
2191,202106300LAC,LAC,PHO,103,130,False
2192,202107010MIL,ATL,MIL,112,123,False
2193,202107010MIL,MIL,ATL,123,112,True
2194,202107030ATL,MIL,ATL,118,107,True
2195,202107030ATL,ATL,MIL,107,118,False
2196,202107060PHO,PHO,MIL,118,105,True
2197,202107060PHO,MIL,PHO,105,118,False
2198,202107080PHO,MIL,PHO,108,118,False
2199,202107080PHO,PHO,MIL,118,108,True
2200,202107110MIL,MIL,PHO,120,100,True
2201,202107110MIL,PHO,MIL,100,120,False
2202,202107140MIL,MIL,PHO,109,103,True
2203,202107140MIL,PHO,MIL,103,109,False
2204,202107170PHO,PHO,MIL,119,123,False
2205,202107170PHO,MIL,PHO,123,119,True
2206,202107200MIL,MIL,PHO,105,98,True
2207,202107200MIL,PHO,MIL,98,105,False
2208,202110190LAL,GSW,LAL,121,114,True
2209,202110190LAL,LAL,GSW,114,121,False
2210,202110190MIL,BRK,MIL,104,127,False
2211,202110190MIL,MIL,BRK,127,104,True
2212,202110200CHO,IND,CHO,122,123,False
2213,202110200CHO,CHO,IND,123,122,True
2214,202110200DET,DET,CHI,88,94,False
2215,202110200DET,CHI,DET,94,88,True
2216,202110200MEM,MEM,CLE,132,121,True
2217,202110200MEM,CLE,MEM,121,132,False
2218,202110200MIN,MIN,HOU,124,106,True
2219,202110200MIN,HOU,MIN,106,124,False
2220,202110200NOP,NOP,PHI,97,117,False
2221,202110200NOP,PHI,NOP,117,97,True
2222,202110200NYK,BOS,NYK,134,138,False
2223,202110200NYK,NYK,BOS,138,134,True
2224,202110200PHO,PHO,DEN,98,110,False
2225,202110200PHO,DEN,PHO,110,98,True
2226,202110200POR,SAC,POR,124,121,True
2227,202110200POR,POR,SAC,121,124,False
2228,202110200SAS,ORL,SAS,97,123,False
2229,202110200SAS,SAS,ORL,123,97,True
2230,202110200TOR,WAS,TOR,98,83,True
2231,202110200TOR,TOR,WAS,83,98,False
2232,202110200UTA,OKC,UTA,86,107,False
2233,202110200UTA,UTA,OKC,107,86,True
2234,202110210ATL,ATL,DAL,113,87,True
2235,202110210ATL,DAL,ATL,87,113,False
2236,202110210GSW,LAC,GSW,113,115,False
2237,202110210GSW,GSW,LAC,115,113,True
2238,202110210MIA,MIL,MIA,95,137,False
2239,202110210MIA,MIA,MIL,137,95,True
2240,202110220BOS,TOR,BOS,115,83,True
2241,202110220BOS,BOS,TOR,83,115,False
2242,202110220CHI,CHI,NOP,128,112,True
2243,202110220CHI,NOP,CHI,112,128,False
2244,202110220CLE,CHO,CLE,123,112,True
2245,202110220CLE,CLE,CHO,112,123,False
2246,202110220DEN,DEN,SAS,102,96,True
2247,202110220DEN,SAS,DEN,96,102,False
2248,202110220HOU,HOU,OKC,124,91,True
2249,202110220HOU,OKC,HOU,91,124,False
2250,202110220LAL,LAL,PHO,105,115,False
2251,202110220LAL,PHO,LAL,115,105,True
2252,202110220ORL,NYK,ORL,121,96,True
2253,202110220ORL,ORL,NYK,96,121,False
2254,202110220PHI,BRK,PHI,114,109,True
2255,202110220PHI,PHI,BRK,109,114,False
2256,202110220SAC,UTA,SAC,110,101,True
2257,202110220SAC,SAC,UTA,101,110,False
2258,202110220WAS,IND,WAS,134,135,False
2259,202110220WAS,WAS,IND,135,134,True
2260,202110230CHI,CHI,DET,97,82,True
2261,202110230CHI,DET,CHI,82,97,False
2262,202110230CLE,CLE,ATL,101,95,True
2263,202110230CLE,ATL,CLE,95,101,False
2264,202110230IND,MIA,IND,91,102,False
2265,202110230IND,IND,MIA,102,91,True
2266,202110230LAC,LAC,MEM,114,120,False
2267,202110230LAC,MEM,LAC,120,114,True
2268,202110230MIN,NOP,MIN,89,96,False
2269,202110230MIN,MIN,NOP,96,89,True
2270,202110230POR,PHO,POR,105,134,False
2271,202110230POR,POR,PHO,134,105,True
2272,202110230SAS,SAS,MIL,111,121,False
2273,202110230SAS,MIL,SAS,121,111,True
2274,202110230TOR,DAL,TOR,103,95,True
2275,202110230TOR,TOR,DAL,95,103,False
2276,202110240BRK,CHO,BRK,111,95,True
2277,202110240BRK,BRK,CHO,95,111,False
2278,202110240HOU,BOS,HOU,107,97,True
2279,202110240HOU,HOU,BOS,97,107,False
2280,202110240LAL,MEM,LAL,118,121,False
2281,202110240LAL,LAL,MEM,121,118,True
2282,202110240NYK,NYK,ORL,104,110,False
2283,202110240NYK,ORL,NYK,110,104,True
2284,202110240OKC,OKC,PHI,103,115,False
2285,202110240OKC,PHI,OKC,115,103,True
2286,202110240SAC,GSW,SAC,119,107,True
2287,202110240SAC,SAC,GSW,107,119,False
2288,202110250ATL,ATL,DET,122,104,True
2289,202110250ATL,DET,ATL,104,122,False
2290,202110250BRK,WAS,BRK,90,104,False
2291,202110250BRK,BRK,WAS,104,90,True
2292,202110250CHO,CHO,BOS,129,140,False
2293,202110250CHO,BOS,CHO,140,129,True
2294,202110250DEN,DEN,CLE,87,99,False
2295,202110250DEN,CLE,DEN,99,87,True
2296,202110250IND,MIL,IND,119,109,True
2297,202110250IND,IND,MIL,109,119,False
2298,202110250LAC,POR,LAC,86,116,False
2299,202110250LAC,LAC,POR,116,86,True
2300,202110250MIA,ORL,MIA,90,107,False
2301,202110250MIA,MIA,ORL,107,90,True
2302,202110250MIN,NOP,MIN,107,98,True
2303,202110250MIN,MIN,NOP,98,107,False
2304,202110250TOR,CHI,TOR,111,108,True
2305,202110250TOR,TOR,CHI,108,111,False
2306,202110260DAL,DAL,HOU,116,106,True
2307,202110260DAL,HOU,DAL,106,116,False
2308,202110260NYK,PHI,NYK,99,112,False
2309,202110260NYK,NYK,PHI,112,99,True
2310,202110260OKC,GSW,OKC,106,98,True
2311,202110260OKC,OKC,GSW,98,106,False
2312,202110260SAS,SAS,LAL,121,125,False
2313,202110260SAS,LAL,SAS,125,121,True
2314,202110260UTA,UTA,DEN,122,110,True
2315,202110260UTA,DEN,UTA,110,122,False
2316,202110270BOS,BOS,WAS,107,116,False
2317,202110270BOS,WAS,BOS,116,107,True
2318,202110270BRK,MIA,BRK,106,93,True
2319,202110270BRK,BRK,MIA,93,106,False
2320,202110270LAC,CLE,LAC,92,79,True
2321,202110270LAC,LAC,CLE,79,92,False
2322,202110270MIL,MIL,MIN,108,113,False
2323,202110270MIL,MIN,MIL,113,108,True
2324,202110270NOP,NOP,ATL,99,102,False
2325,202110270NOP,ATL,NOP,102,99,True
2326,202110270OKC,OKC,LAL,123,115,True
2327,202110270OKC,LAL,OKC,115,123,False
2328,202110270ORL,ORL,CHO,111,120,False
2329,202110270ORL,CHO,ORL,120,111,True
2330,202110270PHO,SAC,PHO,110,107,True
2331,202110270PHO,PHO,SAC,107,110,False
2332,202110270POR,POR,MEM,116,96,True
2333,202110270POR,MEM,POR,96,116,False
2334,202110270TOR,IND,TOR,100,118,False
2335,202110270TOR,TOR,IND,118,100,True
2336,202110280CHI,NYK,CHI,104,103,True
2337,202110280CHI,CHI,NYK,103,104,False
2338,202110280DAL,DAL,SAS,104,99,True
2339,202110280DAL,SAS,DAL,99,104,False
2340,202110280GSW,MEM,GSW,104,101,True
2341,202110280GSW,GSW,MEM,101,104,False
2342,202110280HOU,HOU,UTA,91,122,False
2343,202110280HOU,UTA,HOU,122,91,True
2344,202110280PHI,PHI,DET,110,102,True
2345,202110280PHI,DET,PHI,102,110,False
2346,202110280WAS,WAS,ATL,122,111,True
2347,202110280WAS,ATL,WAS,111,122,False
2348,202110290BRK,BRK,IND,105,98,True
2349,202110290BRK,IND,BRK,98,105,False
2350,202110290DEN,DEN,DAL,106,75,True
2351,202110290DEN,DAL,DEN,75,106,False
2352,202110290LAL,LAL,CLE,113,101,True
2353,202110290LAL,CLE,LAL,101,113,False
2354,202110290MIA,CHO,MIA,99,114,False
2355,202110290MIA,MIA,CHO,114,99,True
2356,202110290NOP,SAC,NOP,113,109,True
2357,202110290NOP,NOP,SAC,109,113,False
2358,202110290POR,POR,LAC,111,92,True
2359,202110290POR,LAC,POR,92,111,False
2360,202110290TOR,ORL,TOR,109,110,False
2361,202110290TOR,TOR,ORL,110,109,True
2362,202110300CHI,CHI,UTA,107,99,True
2363,202110300CHI,UTA,CHI,99,107,False
2364,202110300DET,DET,ORL,110,103,True
2365,202110300DET,ORL,DET,103,110,False
2366,202110300GSW,OKC,GSW,82,103,False
2367,202110300GSW,GSW,OKC,103,82,True
2368,202110300IND,TOR,IND,97,94,True
2369,202110300IND,IND,TOR,94,97,False
2370,202110300MEM,MIA,MEM,129,103,True
2371,202110300MEM,MEM,MIA,103,129,False
2372,202110300MIL,SAS,MIL,102,93,True
2373,202110300MIL,MIL,SAS,93,102,False
2374,202110300MIN,MIN,DEN,91,93,False
2375,202110300MIN,DEN,MIN,93,91,True
2376,202110300NOP,NOP,NYK,117,123,False
2377,202110300NOP,NYK,NOP,123,117,True
2378,202110300PHI,ATL,PHI,94,122,False
2379,202110300PHI,PHI,ATL,122,94,True
2380,202110300PHO,CLE,PHO,92,101,False
2381,202110300PHO,PHO,CLE,101,92,True
2382,202110300WAS,WAS,BOS,115,112,True
2383,202110300WAS,BOS,WAS,112,115,False
2384,202110310BRK,DET,BRK,91,117,False
2385,202110310BRK,BRK,DET,117,91,True
2386,202110310CHO,POR,CHO,113,125,False
2387,202110310CHO,CHO,POR,125,113,True
